,seed,feature_set,Years_Education,Age,Diabetes,Hypertension,Sex,BMI,apoe4_carriage,log2_Calp,guild_abundance,k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Bacteroides.s__Bacteroides_cellulosilyticus_abundance,k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Roseburia.s__Roseburia_sp_CAG_471_abundance,k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Roseburia.s__Roseburia_hominis_abundance,mr_vol_r_hippocampus,LOAD_CorticalSignature_Thickness,mr_vol_tot_wmhypointensities,combined.centiloid,LUMIPULSE_CSF_tTau,LUMIPULSE_CSF_pTau,Tauopathy
236,4558,clinical_guild_split,0.05844737078471152,0.09974122636274904,0.02076128888422479,0.06520398448166054,0.02177693561049674,0.16263986445510534,0.10566540536217643,0.14346486206849593,,0.10257631033166793,0.09939733929526756,0.12032541236344431,,,,,,,
237,4558,brain_base,0.06688502237493238,0.10071106492973572,0.027186874513169014,0.0688405978818221,0.01263713179700063,0.13360305227059704,0.10042624007649781,,,,,,0.15243627904681314,0.16906270729575185,0.1682110298136802,,,,
238,4558,brain_guild,0.04712755825060889,0.07730228415911514,0.022953812898200893,0.05695496252238,0.020036753646639118,0.09465922092745538,0.07557529346917877,0.11073898391171877,0.1294692576384181,,,,0.11707529820094548,0.14207766395305432,0.10602891042228509,,,,
239,4558,brain_guild_split,0.04638665427729745,0.06841952538368908,0.020161837737123454,0.06432221587683298,0.012109764380180561,0.07998698880079064,0.07780322147627537,0.1058588039600121,,0.06677608949045079,0.06324564232117667,0.07030100443535114,0.10088581976870489,0.134814784629593,0.08892764746252187,,,,
240,4558,AD_base,0.010771178110477588,0.025134269622812427,0.005157122726083861,0.013520732188715195,0.0014417669090344607,0.027865118258479312,0.03231552141151131,,,,,,0.03995801205165041,0.04234413527668366,0.02639435576860108,0.5061648633555969,0.07770146416277009,0.13471598247978125,0.05651547767780241
241,4558,AD_guild,0.00806116828545992,0.01696424559444116,0.0012855248623749574,0.009520662757329683,0.0034185531702059448,0.02417003324478116,0.024547790906150665,0.029095992738871645,0.027184092074930596,,,,0.03242963163585829,0.0329750189378762,0.024872045837749806,0.4763176366563716,0.06545529798206977,0.15180202856602032,0.07190027674950829
242,4558,AD_guild_split,0.01829574767457242,0.023402452018049257,0.002590153709998546,0.011254791579298368,0.0055830157704059215,0.016219506968746113,0.02308441013504776,0.022046184234691634,,0.0181138534826395,0.011913370112468166,0.026666306183397097,0.043209094693225314,0.02348586239224231,0.020349646125141597,0.4430628507443122,0.09164169646363193,0.13203262467386823,0.06704843303826369
243,107,clinical_base,0.14754793876144112,0.1997581308329564,0.05068374842602688,0.09918317343248408,0.04575828863723358,0.3050096091949767,0.15205911071488132,,,,,,,,,,,,
244,107,clinical_guild,0.07532261846077107,0.09936317694189388,0.025491082726889304,0.059324726228444494,0.03607114495783176,0.17966947928081528,0.11939327103448905,0.19417944642477847,0.21118505394408676,,,,,,,,,,
245,107,clinical_guild_split,0.0774584672065653,0.0960814846533207,0.025939831941643045,0.05370054830344438,0.014255058796115739,0.12657335325609753,0.11466878520983269,0.1627806711569787,,0.10681254116652711,0.10207362009718263,0.11965563821229218,,,,,,,
246,107,brain_base,0.08491996910214959,0.08373646166276787,0.024495114891212186,0.04817715167392033,0.015384650745025139,0.14167045659604321,0.12528843839292286,,,,,,0.16126833314984573,0.16482405868249042,0.1502353651036227,,,,
247,107,brain_guild,0.05457743877022442,0.07277666298147525,0.013935799871645439,0.04103446746118559,0.01912494298219164,0.09173604326006651,0.07945794751953038,0.12331406650820405,0.15034008996672454,,,,0.10099527443626982,0.15930419825112016,0.09340306799136218,,,,
248,107,brain_guild_split,0.04819240762482365,0.07827906885618693,0.011320196168083555,0.0389501271733231,0.015223362103567787,0.10226178531295518,0.08764429014368301,0.09504142329003228,,0.06972235244737655,0.06464532929470095,0.08032607649280354,0.09905587812391603,0.12558287377601815,0.08375482919252934,,,,
249,107,AD_base,0.015569874941337516,0.02235406595609803,0.0024334001289847036,0.019948735520620986,0.0038856500476388994,0.01795982693936351,0.03467850980639862,,,,,,0.05552275619253791,0.03848233288543098,0.025650069841578537,0.4094602492130399,0.09834009289284526,0.207772727861689,0.047941707772436004
250,107,AD_guild,0.012640905922055926,0.015262091181529347,0.0014841563221365502,0.007862415196280833,0.00036139697284371915,0.012735064617630997,0.028521303462929824,0.015190204000541942,0.025587606799696277,,,,0.04092964770184552,0.024293050447238812,0.01818773724503626,0.5244699231347271,0.08229355440171077,0.15986585968681588,0.030315082906980307
251,107,AD_guild_split,0.008731289905810498,0.01376170644358147,0.0018163383983762168,0.014195094508843594,0.004877917139565112,0.014209558809823818,0.03036592033749783,0.01992446729218585,,0.027365599537996183,0.01618671793096911,0.01824655461263116,0.037450207752305634,0.03815361076143806,0.014413062754851755,0.4669120845594167,0.08064125035770857,0.14452271313292364,0.048225905764074824
252,2616,clinical_base,0.10923508714278908,0.21214124097175094,0.04192324184342451,0.11270593407701225,0.03148723059310026,0.29499708358652826,0.19751018178539487,,,,,,,,,,,,
253,2616,clinical_guild,0.06791532049167387,0.1226697024830959,0.030760214189726753,0.08432599101766337,0.0171326741936905,0.15338745117260516,0.15917401047870505,0.15390794592293766,0.21072669004990174,,,,,,,,,,
254,2616,clinical_guild_split,0.04878059242198427,0.10866431113809046,0.021383609893567274,0.07468808892485217,0.019499024454432523,0.13419222444914747,0.14107903176544034,0.15866882683950884,,0.084413173196524,0.08513156251026514,0.12349955440618762,,,,,,,
255,2616,brain_base,0.05852477722041411,0.11605744028570746,0.01639973998619497,0.07233438314192141,0.019298175664320436,0.12475679885716576,0.13865514130964499,,,,,,0.151031095396639,0.18093956070330453,0.12200288743468744,,,,
256,2616,brain_guild,0.04611449448318513,0.0795649129966182,0.008258619799494136,0.06863685662992006,0.010572827970495132,0.08732774096594807,0.12138237292414465,0.10353721183727936,0.13879894848440436,,,,0.1091358117088151,0.14767632118954221,0.07899388101015366,,,,
257,2616,brain_guild_split,0.03693859171582811,0.0890128806021889,0.012665407140128957,0.05384088035165489,0.007666349550279195,0.08711450674501503,0.11339048284360648,0.09827394077471947,,0.05916214925873625,0.05726706849625805,0.06362100558149907,0.09083281979946617,0.13498429590426,0.09522962123635949,,,,
258,2616,AD_base,0.01110775037709518,0.013342186634766724,0.0028064619711667643,0.011081647587438589,0.0014069686917934335,0.02153423287068536,0.03955760055456413,,,,,,0.02965536639741483,0.028462466074941444,0.016223365707105045,0.4870557799369185,0.07425340840095981,0.15393465135493625,0.10957811344021377
259,2616,AD_guild,0.01165917095553663,0.005861380151153691,0.002901511371776023,0.02039193865442986,0.0010235513911530378,0.01161289204492912,0.0331524492134794,0.020086068620758322,0.029128713920736987,,,,0.025667239571183054,0.034466030147053336,0.015162004901398731,0.4851642133861519,0.07799976340467997,0.14892004310673151,0.07680302915884833
260,2616,AD_guild_split,0.009614647950483134,0.016310063118681488,0.004874136859277481,0.01624683519798593,0.0015093265943476014,0.01653953958392708,0.027908857947618416,0.02290782413681787,,0.029413097802293574,0.009317025611283836,0.007525639767948942,0.013997875578866597,0.02395776777570954,0.018031089914642265,0.44310462828762165,0.11391960434235715,0.1389154595630457,0.08590657996709183
261,6925,clinical_base,0.13662146676689366,0.22506053797698078,0.02659824634047461,0.10960638616874373,0.04393255289706128,0.321218640007343,0.13696216984250295,,,,,,,,,,,,
262,6925,clinical_guild,0.07868384497653844,0.15690848790704479,0.018185192114163702,0.09663187036141131,0.036188118258930216,0.16270835768868078,0.11662190008081692,0.1438140952923433,0.19025813332007066,,,,,,,,,,
263,6925,clinical_guild_split,0.08156923544551901,0.1380349341133172,0.015438567274396006,0.0829302973759977,0.025508531285207404,0.1318383391866073,0.10763305414741403,0.1523039188998137,,0.07343543459902864,0.09058832969270401,0.10071935797999493,,,,,,,
264,6925,brain_base,0.07289087853551907,0.12867278530532178,0.013093817207034661,0.04954249605668471,0.023759182743739473,0.1318241138528155,0.09491649732692418,,,,,,0.13303442197388446,0.20707272948556604,0.14519307751250998,,,,
265,6925,brain_guild,0.05713084774523011,0.10259698669305449,0.012431945737733197,0.052334265227340776,0.016728544796553977,0.0809826797059735,0.09940445910174699,0.11377047220157839,0.1313900121887336,,,,0.07869647259356279,0.16044050558354173,0.09409280842495038,,,,
266,6925,brain_guild_split,0.05122006898815931,0.07750211167731655,0.01081773148833845,0.04621293594162511,0.01400060495843564,0.07142815800975554,0.08436409184182414,0.09594450831746225,,0.08128790772920952,0.06501297167378554,0.07189794455708694,0.10214165004484647,0.15003190269539393,0.07813741207676074,,,,
267,6925,AD_base,0.018201218697771162,0.030789483835168614,0.0034730236907574608,0.02257329534403245,0.008971912634071388,0.0267224716253232,0.032530859871241304,,,,,,0.024129377768947243,0.04243257058363133,0.026782344648685986,0.45955060504916806,0.07364869267645213,0.1006513837197169,0.12954275985503283
268,6925,AD_guild,0.007815142845099174,0.018482310700413476,0.0010959996617891353,0.01877037122644492,0.0017804600797154304,0.02647470763944796,0.017920922152310195,0.020877114442646023,0.04823420340681162,,,,0.021128370499026307,0.027561619120140206,0.016005681051608177,0.5225540782122557,0.0576606070822135,0.12399077951342385,0.06964763236665437
269,6925,AD_guild_split,0.016488173806727454,0.03043182052758507,0.000493395153529875,0.012425326798243439,0.007167920204159756,0.016258063151178066,0.01617723754608049,0.014838297005343393,,0.02206592064817338,0.011051034252790087,0.014231622608570417,0.028172949967597977,0.040147975286450664,0.015963510472881658,0.4769346489364101,0.05999433738629151,0.10963512179875677,0.10752264444922999
270,5575,clinical_base,0.1336402449816715,0.21023162533244227,0.05647879476372931,0.11638087784515985,0.04323703681658472,0.2656596453532907,0.17437177490712152,,,,,,,,,,,,
271,5575,clinical_guild,0.0705496107801994,0.13024010896398225,0.03561007186390162,0.08263782978203464,0.023470144165524575,0.14990548580029273,0.10984167328947123,0.1526368453684247,0.24510822998616885,,,,,,,,,,
272,5575,clinical_guild_split,0.05565164590680109,0.1348998390526177,0.032678163495842016,0.07187898721642799,0.013179687073350408,0.11434102429523599,0.11668285510819847,0.12351420593098261,,0.13355174010820126,0.09751969760505984,0.10610215420728254,,,,,,,
273,5575,brain_base,0.06109022150617097,0.12206456745342556,0.027859715083185847,0.0631067472209892,0.015878670677206993,0.10723120313128574,0.1115996317044723,,,,,,0.15688204053793925,0.18357421095391865,0.15071299173140554,,,,
274,5575,brain_guild,0.04063191927015339,0.10384409803360217,0.026064943985943202,0.0463985630554579,0.01844031159948234,0.07895658300357118,0.08552564807743473,0.10309250156333476,0.14330062000177884,,,,0.09890773078399315,0.15154684922793704,0.10329023139731147,,,,
275,5575,brain_guild_split,0.05027036632481252,0.07650486494864717,0.02365769817284453,0.052008065949206095,0.011161959300721839,0.0810685709503353,0.09707405045004462,0.08477798617691305,,0.08319940838475183,0.06046555564207844,0.05560745188334906,0.08889328520147818,0.14259223809754362,0.09271849851727378,,,,
276,5575,AD_base,0.020186042372533564,0.03278214962333013,0.008227374829606103,0.010285493913181003,0.0040231440221132975,0.02123836546338393,0.04943115258645522,,,,,,0.04670398540535401,0.04415657381602072,0.03824261671036103,0.422301790181913,0.09887553833954887,0.1267830237400183,0.07676274899618088
277,5575,AD_guild,0.008164678520150145,0.01885693544412838,0.005730973307508998,0.01252793511301432,0.0036353991533723228,0.022700583802215256,0.04289784843972,0.025046729181267678,0.06386452505759264,,,,0.022734411310479277,0.062413344486593025,0.0154454782103106,0.4023336009046244,0.06299045616280557,0.1430507763570879,0.08760632454912942
278,5575,AD_guild_split,0.005131048199381365,0.022746344157254215,0.00195474549488314,0.012316706889147695,0.003480601467841212,0.013086868452051289,0.03924309612751889,0.03155899065982566,,0.028858185749503926,0.011610275635614072,0.01885603806584346,0.038584048517573036,0.039282754230863796,0.014657455487496179,0.4215441812838972,0.07425465276043852,0.15104835467755506,0.07178565214331124
279,4553,clinical_base,0.1440411232027636,0.20727845005437368,0.03687283843987639,0.10591790123143888,0.04179370341629125,0.34078109481279767,0.12331488884245843,,,,,,,,,,,,
280,4553,clinical_guild,0.0774742781611883,0.11548850501097711,0.013249134112281364,0.08360495912927102,0.023448792993116297,0.2138774415661234,0.08399203391491614,0.1715997315115484,0.21726512360057793,,,,,,,,,,
281,4553,clinical_guild_split,0.06579695949471484,0.1193454740150876,0.015008179416314145,0.06090493020109441,0.01681226349047738,0.18265872642261827,0.08166952282077299,0.17472986524417863,,0.08816662385536052,0.07717052936533973,0.1177369256740414,,,,,,,
282,4553,brain_base,0.0666939690001091,0.12478757475836484,0.020103894245664375,0.07013635286017791,0.017383026504144142,0.16202605353961255,0.09098858866320773,,,,,,0.18566933950411071,0.16214147948148758,0.100069721443121,,,,
283,4553,brain_guild,0.06422242845347309,0.0890878088073535,0.010099359200873364,0.05328841407426787,0.01409475977724876,0.09699282883694121,0.058898684309315205,0.10402492693652138,0.15229577597039975,,,,0.11612731279251731,0.1272659651793312,0.11360173566175734,,,,
284,4553,brain_guild_split,0.053368631180299865,0.08146648787555794,0.00600371410695953,0.0527611379602048,0.016936765854891855,0.11810731378885667,0.06300489121439978,0.1074101589415432,,0.0706512679590499,0.05460254159569723,0.08229987433575128,0.10631471975251473,0.09992697708798483,0.08714551834628853,,,,
285,4553,AD_base,0.01528642111460784,0.016206886840971674,0.0013012314575122305,0.01551590054568829,0.0007191600187019667,0.02983627013135261,0.025318524566767087,,,,,,0.05575880788244474,0.026515576435163262,0.015011825940684433,0.490752724466899,0.0996731207804361,0.10692580970492492,0.10117774011384587
286,4553,AD_guild,0.007102484747696665,0.009623766254039486,0.0,0.005903059234592883,0.0012395491787938677,0.02732312617200688,0.008088400270209243,0.016583883822511247,0.028472823403959065,,,,0.033378711821230506,0.025186805843739234,0.014748039675780585,0.5182813512160346,0.06856745278767747,0.15250127544745817,0.0829992701242702
287,4553,AD_guild_split,0.012903556656858002,0.01922226225390035,0.0010816773839036156,0.016219168702541833,0.0003976242264767244,0.01916391735705683,0.009720728318872919,0.023836212777210423,,0.01958728929074917,0.010035659270137798,0.0189045595858973,0.03720960202142051,0.018629765675294653,0.011173324860344856,0.46009906553571794,0.11293521206525355,0.11590450460514763,0.09297586941321599
288,2548,clinical_base,0.14043701409658074,0.21038109637954666,0.025917382063063557,0.14366655141823975,0.05393837410507698,0.3015404290640765,0.12411915287341588,,,,,,,,,,,,
289,2548,clinical_guild,0.07795572425493454,0.12373290730183106,0.012317639809161009,0.11652825513743395,0.042234015859641996,0.16034183462556997,0.09385353385915969,0.13703588503882827,0.2360002041134395,,,,,,,,,,
290,2548,clinical_guild_split,0.08393415599517456,0.1168996344476279,0.012165529786755194,0.10482533398934495,0.0442432775586723,0.11301594240307342,0.08600482139305082,0.11222717768587223,,0.08050031785822098,0.13797028777192477,0.10821352111028287,,,,,,,
291,2548,brain_base,0.0696073454534453,0.12396435903835744,0.009378218972676714,0.0882607787023013,0.0476454004628383,0.12634309995014256,0.07135651490270492,,,,,,0.1539044054529714,0.18315430155586893,0.12638557550869306,,,,
292,2548,brain_guild,0.056578403140325716,0.096864547643525,0.010082958568062747,0.07908829221610465,0.02582659226231413,0.0766029633938509,0.05248242747419168,0.07543091956877294,0.14195964336963632,,,,0.1301086988783208,0.17000222680877158,0.08497232667612363,,,,
293,2548,brain_guild_split,0.05515724237097221,0.0952204301971725,0.0072221379689403585,0.07941800644439545,0.026622041635124934,0.07613581114937938,0.0604781748500185,0.06636890183943121,,0.06438865364708894,0.10179711866320104,0.06957882962157672,0.09675872727219223,0.11921854938302436,0.08163537495748237,,,,
294,2548,AD_base,0.021083518663171496,0.03238526591183611,0.000544927536231884,0.016225113041417456,0.011952078923884987,0.02708635288813399,0.016778719210009306,,,,,,0.07405079961718848,0.04714953518989015,0.0242673311713711,0.38592227678521546,0.10282429915744482,0.15467310719194394,0.08505667471226089
295,2548,AD_guild,0.017525960329752902,0.02153626303048624,0.001159768316801088,0.016203457297967266,0.005856468673041558,0.024002816255548308,0.012167838591637715,0.013509365720489188,0.04338918751085186,,,,0.053414448956939115,0.022353377735149876,0.012521573822466749,0.4444975911837543,0.07573576826679916,0.15274895061656923,0.08337716369174532
296,2548,AD_guild_split,0.024680821719380668,0.026216216299201595,0.0,0.013606613877692481,0.010759983285517105,0.01970679283482261,0.010953714957349824,0.010271578534816379,,0.014233984959873252,0.016444068959652697,0.03041724995670194,0.04471165560375854,0.04522951933035354,0.01814077207251589,0.41264639875340486,0.08106165621469678,0.13433118631876423,0.08658778632149768
297,3528,clinical_base,0.1375454897657011,0.21002528648589858,0.03831731670308707,0.11232530672550368,0.04908156985363413,0.2955716307304254,0.15713339973574997,,,,,,,,,,,,
298,3528,clinical_guild,0.07683791185652054,0.10922393266843473,0.01988867745531881,0.06802332464930431,0.023427856556194476,0.18080700353092063,0.13166572184793623,0.17724483872205782,0.2128807327133125,,,,,,,,,,
299,3528,clinical_guild_split,0.09402268189150854,0.1232818026197632,0.014061448577679742,0.06061780382466095,0.022843746290370583,0.13060091330855955,0.11765662841736721,0.15153060392217552,,0.09734768576800125,0.08122752187410101,0.10680916350581247,,,,,,,
300,3528,brain_base,0.06819874504333864,0.11522957636281145,0.012495745192940716,0.05857129918196523,0.02325944149568598,0.11522873013419237,0.13042314691550863,,,,,,0.13904810381232374,0.1972201841487338,0.14032502771249955,,,,
301,3528,brain_guild,0.07252907614727466,0.07138459458517009,0.01470751028496763,0.04566664454694111,0.008571868668996176,0.08725803359333523,0.10596374236945927,0.09511584114729466,0.15517394023060158,,,,0.09485355086655237,0.14603767782172944,0.10273751973767788,,,,
302,3528,brain_guild_split,0.06566601374006388,0.07897548188272784,0.010406688085291965,0.04943304147733372,0.007612939290043137,0.0753477158573708,0.09737641239417162,0.10379839406524881,,0.05108690699910318,0.06383411509383181,0.06669595957769063,0.09821357791386523,0.1320084871358686,0.09954426648738861,,,,
303,3528,AD_base,0.014412908577603651,0.021895056238939406,0.004833570936908806,0.010918916027488287,0.0008950524383625974,0.022832992111170125,0.0319209679715012,,,,,,0.042667992426686695,0.03737490227403125,0.023066920111540084,0.46520020038286636,0.0632814331226578,0.16200368433927037,0.09869540304097334
304,3528,AD_guild,0.019344077493757335,0.021116769181868725,0.002472009413887019,0.012312621758081642,0.004443685996971677,0.017648890704034345,0.02910585650603269,0.0177224508899365,0.04666947610113574,,,,0.034929590938608784,0.03418549666394716,0.021030084103634602,0.4181863257581523,0.09945498105574103,0.1504472089484756,0.07093047448573488
305,3528,AD_guild_split,0.016721556862915772,0.028552482401791004,0.0005530495968928805,0.008602536682611047,0.005584546476311399,0.011926976353770156,0.02569301823544455,0.019837684734661257,,0.021817284476949972,0.01133712700468619,0.011534886267168242,0.024537146100924268,0.03251464065931196,0.010574944062051237,0.46649881843544,0.06675599456703814,0.17037343921404238,0.06658386786798962
306,5515,clinical_base,0.11705813849782518,0.23741273474473062,0.04314791777185109,0.10501127549864904,0.04937314098011924,0.3135985306186041,0.1343982618882208,,,,,,,,,,,,
307,5515,clinical_guild,0.04986606598469892,0.14850304770504857,0.035665267205316174,0.0705571931925428,0.022693277453734045,0.15586971821607917,0.11152192715280623,0.20135626706924903,0.20396723602052516,,,,,,,,,,
308,5515,clinical_guild_split,0.044004060593414086,0.1396112312247613,0.031110359248812676,0.059301113187275614,0.019579106308795096,0.1502484548000276,0.09039619232187673,0.16117092193501797,,0.08565215856254633,0.10171215780080155,0.1172142440166711,,,,,,,
309,5515,brain_base,0.056676838124760626,0.12958583760323866,0.02253251509429347,0.07518304057226897,0.019101411249199014,0.13960587995356122,0.0807842722256043,,,,,,0.14986654806370434,0.16701145889072178,0.15965219822264765,,,,
310,5515,brain_guild,0.04145222184648913,0.08497418765676322,0.025857758040771044,0.04574482577660599,0.010777672495989361,0.09722237298651942,0.07029932640459148,0.10339264604516707,0.14390818987890072,,,,0.10307470286857308,0.1633681614863983,0.1099279345132312,,,,
311,5515,brain_guild_split,0.03860452532277262,0.09805062566701053,0.017174322327688233,0.04643916039205153,0.012501400866039241,0.091023290683,0.06774790111070016,0.09949621473277281,,0.06318421139708497,0.07467609561023053,0.07820422104332521,0.08912866484411996,0.12895936261881838,0.09481000338438586,,,,
312,5515,AD_base,0.015038744331326332,0.02777101873906903,0.0027020619796159014,0.01609879114151058,0.006214768186575706,0.02328539356998545,0.022985672601908213,,,,,,0.03335692989677198,0.05715376048233327,0.02227351825113476,0.4440237255700497,0.1068149531128051,0.17243779745514398,0.049842864681770065
313,5515,AD_guild,0.006494915081351325,0.016579487246286082,0.002612319261630418,0.012215877297721344,0.0025445394771141704,0.014075005473368653,0.019716542560634768,0.02327643495935021,0.044815217883187486,,,,0.027378193089707653,0.033028915370507866,0.02367916274664228,0.5107252967975561,0.07828837122563255,0.15887783653884083,0.02569188499046823
314,5515,AD_guild_split,0.004648615033392836,0.02049526126803018,0.004869832114704675,0.013249376220133832,0.003027830113279052,0.020061498354139656,0.023007401027336755,0.023437030591836574,,0.02167271631126127,0.010708414452336307,0.012950979578676686,0.025049083067119022,0.023395654796580026,0.01578822061187491,0.5264430545870399,0.08503849829571594,0.11725728781684198,0.04889924575970056
315,1675,clinical_base,0.15535849917370792,0.20785811773068072,0.0316346516200895,0.13414882742804443,0.04588484558090419,0.2962819361269611,0.1288331223396122,,,,,,,,,,,,
316,1675,clinical_guild,0.08199500837003074,0.13760559753324686,0.017550833615397884,0.12009504988787065,0.02759038297138369,0.16403608227485308,0.09253527038054228,0.16959967376023077,0.18899210120644408,,,,,,,,,,
317,1675,clinical_guild_split,0.06632985907504614,0.11436451955796484,0.01915906104313311,0.11489940718058834,0.020843523184950735,0.14339894267728343,0.07892301175781426,0.132757040843594,,0.11074168207365596,0.09631928516521947,0.10226366744074976,,,,,,,
318,1675,brain_base,0.07453742720733476,0.12461273185120345,0.016501380348602167,0.09271357997418114,0.018534788918921245,0.1245629523665261,0.10526364959804041,,,,,,0.16818569909203912,0.1663692423478514,0.10871854829530013,,,,
319,1675,brain_guild,0.06614263968399897,0.08260888837332578,0.014966209990563946,0.08796398056077981,0.014436156259064734,0.10872450185583533,0.09306156863495857,0.09954664638821198,0.1288685239800999,,,,0.1107693592650605,0.10113235828631094,0.0917791667217895,,,,
320,1675,brain_guild_split,0.057815031844676804,0.08567235224462304,0.010020381361878083,0.08513312802940143,0.0083662340535165,0.09589506299430826,0.06936460376869127,0.09210328398271823,,0.08259678925587739,0.05674636320453923,0.07391663992470641,0.1048241891389338,0.09742084626445814,0.08012509393167137,,,,
321,1675,AD_base,0.018829273633925902,0.031510386674057755,0.002923836205734132,0.02041415842422151,0.003902948334851205,0.019642645863387934,0.03439850720839263,,,,,,0.041477056389510374,0.03564543319814891,0.02914266579368582,0.46332954998244014,0.07449103789053488,0.17602969986517877,0.048262800535929996
322,1675,AD_guild,0.016471874208150005,0.015234662850514245,0.0,0.027355223205316054,0.002265650251102073,0.025118985770354138,0.02384476788967095,0.02291063350320915,0.02566227750337845,,,,0.04804713965533896,0.019786042235828426,0.018050607435842744,0.4728288649443007,0.07134263011137482,0.16759960680781996,0.04348103362779942
323,1675,AD_guild_split,0.008795797845565516,0.0206837415338582,0.0012488540041221859,0.021861364585482223,0.008201780955656634,0.01700780839221168,0.02056506726178407,0.013722919981586595,,0.017193424586836904,0.020083463156188044,0.0025647263953660826,0.03582863476830471,0.017973985685730963,0.012023545100769811,0.5012641563073569,0.06328193669810217,0.17004244273188043,0.0476563500091969
324,1520,clinical_base,0.1346787173389627,0.2356829131821196,0.036325493136316916,0.09827238852035809,0.04706001228897078,0.32036512857558797,0.1276153469576839,,,,,,,,,,,,
325,1520,clinical_guild,0.08616383090361132,0.12032509686412574,0.025410748249291397,0.07983522748455125,0.03634392156671581,0.16941565713557302,0.09422784133354208,0.1671836686358897,0.22109400782669966,,,,,,,,,,
326,1520,clinical_guild_split,0.06472054503198178,0.12505790694347138,0.01651596688354903,0.06611664156726085,0.027812624286431283,0.15905634432916174,0.09282748157275242,0.15360992135437895,,0.07752595014542656,0.0908882540719843,0.12586836381360156,,,,,,,
327,1520,brain_base,0.06241928566444019,0.10674289195046979,0.025088974811100395,0.05906269409064092,0.016590416198486592,0.1289026129692412,0.09443774433095899,,,,,,0.16294483806933246,0.18740819849355503,0.15640234342177434,,,,
328,1520,brain_guild,0.04548357798195789,0.08360050093443905,0.017594240610589715,0.052994764984286,0.011800640744936563,0.10980829570540593,0.07773369176653273,0.11316874976273397,0.1305715526934065,,,,0.1035266124934682,0.13920957811743687,0.11450779420480663,,,,
329,1520,brain_guild_split,0.048260272987663784,0.08094906307640531,0.016028235846567113,0.05628812542081208,0.009955385302299334,0.08375450681504976,0.07996445306546812,0.0992750936159223,,0.05238764513472932,0.06805606664039934,0.08143906299475531,0.1021764088497105,0.12412317977356077,0.09734250047665709,,,,
330,1520,AD_base,0.017416049620503467,0.022091875331547883,0.004674706489547291,0.01785231707207791,0.0015801551192953414,0.020782707181005708,0.02312251363218734,,,,,,0.03737814230589482,0.046419776458223455,0.032544203836270366,0.43343475950211896,0.09802402158486555,0.16165450901143533,0.08302426285502658
331,1520,AD_guild,0.009919639679318705,0.01915976696577046,0.0008059442967832553,0.012311549162537808,0.0021267167541396343,0.023902655375289447,0.015270161736251125,0.010507320061495786,0.026886497578199914,,,,0.03148239204082201,0.02999022833588188,0.017150197942469563,0.5065408601694579,0.09244673525070045,0.14353014826391633,0.05796918638696574
332,1520,AD_guild_split,0.010778857487149645,0.019913598067837785,0.0011607207065175294,0.013596966867961257,0.0011733644510863433,0.01953785337388582,0.016490931082890042,0.016048001181569762,,0.01224578042920792,0.009943734092771533,0.01441520783160461,0.028150924265178113,0.03156961099199675,0.030343072335972547,0.5247291396283074,0.07462619839552104,0.13702589694629846,0.038250141864243505
333,6225,clinical_base,0.14060470172152156,0.22517108693237053,0.037471531560857786,0.14473592218557718,0.041094604755263914,0.28931034180977844,0.12161181103463056,,,,,,,,,,,,
334,6225,clinical_guild,0.08735547404724435,0.13205185451155607,0.02552374586355788,0.1201152761716315,0.029949808110446088,0.17890401927908955,0.09576876511446769,0.13348008968667016,0.19685096721533682,,,,,,,,,,
335,6225,clinical_guild_split,0.06081544747479104,0.12646069198878154,0.02318390234964983,0.08159905935732706,0.025103707001673498,0.15400363427394503,0.08442914200344884,0.1245677223121207,,0.08243093825790249,0.1246443506322372,0.11276140434812276,,,,,,,
336,6225,brain_base,0.0716074903497709,0.1190537015542263,0.025817334930342502,0.07156314908175906,0.016900511332659122,0.14627351314681505,0.08137814095756891,,,,,,0.16139273375650032,0.1764032807981718,0.12961014409218602,,,,
337,6225,brain_guild,0.0613191874170951,0.08820841421282209,0.01743504141576093,0.08600313933538628,0.014232927861458381,0.10755211088054194,0.07506379263403595,0.08523248173880311,0.12745998994166155,,,,0.11050127528988969,0.1433683254423897,0.08362331383015531,,,,
338,6225,brain_guild_split,0.06091793389023961,0.07795540404259713,0.012847122602851981,0.07523555140639503,0.015585212957999289,0.09190928684974858,0.07328362572052266,0.09057109912332809,,0.06043152056412943,0.09077685545129535,0.05856833868049095,0.07832845528274156,0.13314096422417743,0.08044862920348302,,,,
339,6225,AD_base,0.013070999523038442,0.026414486879261272,0.0035385249468853296,0.026980228692031198,0.0026691705155734843,0.02425369935473092,0.01582963695284517,,,,,,0.03136462531922942,0.039927769966621986,0.02260107977829513,0.4826184976588362,0.07452075326341033,0.17980278000183658,0.0564077471474045
340,6225,AD_guild,0.01533754363960273,0.012056998507509657,0.00423234554909438,0.025373758635617576,0.00010103801977765501,0.021526216722528302,0.020354421662293155,0.020081824082128222,0.019154392754149353,,,,0.03559870762966837,0.026430820787741355,0.018923360902225822,0.44885667899627874,0.09549470818939365,0.1694948623934768,0.06698232152851398
